[2019-07-26 09:05:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=ZWNlMkNQWkx4dTV5OERQeVloWDcvaUNRWnRMdTVLR1BOc0VNYVBnL0lqcENOWWZHUmsxQWMxMDFNTUtGWExJNlROcjN6WEJBMXNZMXhqeEZYVWNTZHVaRkRzNXhWZmRWaEU5RWhFZE8rK2xkQ3c%3D&timestamp=1564103084880 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:40:54] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130454531 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:40:54] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=25&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130454943 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:40:54] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=25&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130454943 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:40:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=25&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130455491 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:40:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=25&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130455491 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474724 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474724 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474837 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474837 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474906 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474906 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474932 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474932 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474958 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130474958 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:23] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130483595 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:23] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130483595 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:41:23] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130483618 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:41:23] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130483618 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674286 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674286 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674313 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674313 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674341 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130674341 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:38] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130678922 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:38] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130678922 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:38] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130678992 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:38] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130678992 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:39] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=20&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130679380 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:39] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=20&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130679380 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:44:39] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=20&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130679935 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:44:39] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=20&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130679935 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745704 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745704 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745747 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745747 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745794 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745794 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745817 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:45:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745817 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:45:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745841 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:45:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130745841 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969574 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969574 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969676 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969676 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969745 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969745 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969775 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:49:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969775 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:49:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969801 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:49:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564130969801 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044470 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044470 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044585 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044585 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044659 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044659 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044687 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044687 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044716 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131044716 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:50] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051003 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:50] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051003 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:50] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051105 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:50] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051105 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051164 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051164 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051192 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051192 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051220 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131051220 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131054933 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131054933 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:56] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057106 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:56] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057106 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057144 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057144 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057182 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131057182 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058396 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058396 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058678 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058678 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058789 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058789 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058824 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058824 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058855 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:50:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131058855 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:51:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131062173 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:51:01] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131062173 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:51:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131062197 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 16:51:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131062197 yoxwechatbusinessModel::set_user:END
[2019-07-26 16:51:02] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564131062457 yoxwechatbusinessModel::set_user:BEGIN
